"","Tranche2CDSValue_0.0005","Tranche2CDSValue_0.0008","Tranche2CDSValue_0.0012","Tranche2CDSValue_0.0016","Tranche2CDSValue_0.0028","Date"
"2388",-983153.391138621,-2509511.94088211,-4544656.67387343,-6579801.40686475,-12685235.6058387,2014-10-15
"2389",-1004878.72630893,-2531695.55045129,-4567451.31597443,-6603207.08149757,-12710474.378067,2014-10-16
"2390",-1026493.4628052,-2553449.0519691,-4589389.83752096,-6625330.62307282,-12733152.9797284,2014-10-17
"2391",-1048191.34439871,-2575146.9335626,-4611087.71911447,-6647028.50466633,-12754850.8613219,2014-10-20
"2392",-1057013.32125635,-2574014.06556337,-4596681.72463941,-6619349.38371545,-12687352.3609436,2014-10-21
"2393",-1081551.17345299,-2600522.60845249,-4625817.85511849,-6651113.10178449,-12726998.8417825,2014-10-22
"2394",-1087872.24328391,-2606385.40388454,-4631069.61801872,-6655753.8321529,-12729806.4745554,2014-10-23
"2395",-1087497.64104747,-2607897.23914681,-4635096.70327927,-6662296.16741173,-12743894.5598091,2014-10-24
"2396",-1097155.32337182,-2617554.92147117,-4644754.38560363,-6671953.84973609,-12753552.2421335,2014-10-27
"2397",-1107770.94201763,-2637019.11728238,-4676016.68430205,-6715014.25132172,-12832006.9523807,2014-10-28
"2398",-1106329.98809628,-2634465.88346719,-4671980.41062841,-6709494.93778963,-12822038.5192733,2014-10-29
"2399",-1099755.49539368,-2627891.3907646,-4665405.91792582,-6702920.44508704,-12815464.0265707,2014-10-30
"2400",-1087338.11554,-2616063.32258933,-4654363.59865511,-6692663.87472089,-12807564.7029182,2014-10-31
"2401",-1064588.18547227,-2593313.3925216,-4631613.66858738,-6669913.94465316,-12784814.7728505,2014-11-03
"2402",-1044487.88817613,-2568976.06680617,-4601626.97164623,-6634277.87648628,-12732230.5910064,2014-11-04
"2403",-1028906.55350115,-2550984.10159446,-4580420.83238553,-6609857.5631766,-12698167.7555498,2014-11-05
"2404",-1044117.10197723,-2566194.65007053,-4595631.3808616,-6625068.11165267,-12713378.3040259,2014-11-06
"2405",-1077646.77824239,-2597109.81213702,-4623060.52399653,-6649011.23585604,-12726863.3714346,2014-11-07
"2406",-1118757.46618075,-2640026.21649608,-4668384.55024985,-6696742.88400362,-12781817.8852649,2014-11-10
"2407",-1138995.98483602,-2655653.18640524,-4677862.78849752,-6700072.39058981,-12766701.1968667,2014-11-12
"2408",-1169912.45813264,-2686569.65970185,-4708779.26179414,-6730988.86388643,-12797617.6701633,2014-11-13
"2409",-1197603.34014897,-2726648.85372012,-4765376.20514831,-6804103.55657651,-12920285.6108611,2014-11-14
"2410",-1211142.02574381,-2740187.53931495,-4778914.89074315,-6817642.24217134,-12933824.2964559,2014-11-17
"2411",-1212851.74401324,-2739645.99660923,-4775371.66673722,-6811097.3368652,-12918274.3472492,2014-11-18
"2412",-1216589.17832293,-2743997.97513196,-4780543.03754401,-6817088.09995605,-12926723.2871922,2014-11-19
"2413",-1204588.90839306,-2732419.80004315,-4769527.65557661,-6806635.51111008,-12917959.0777105,2014-11-20
"2414",-1179771.50997249,-2707817.46760548,-4745212.0777828,-6782606.68796013,-12894790.5184921,2014-11-21
"2415",-1145750.32758228,-2674959.76451622,-4713905.68042814,-6752851.59634007,-12869689.3440758,2014-11-24
"2416",-1112645.46475087,-2642300.44623927,-4681840.42155713,-6721380.39687499,-12840000.3228286,2014-11-25
"2417",-1085021.42317016,-2614061.86044551,-4652782.44347932,-6691503.02651312,-12807664.7756145,2014-11-26
"2418",-1068179.61793026,-2596797.96036455,-4634955.75027694,-6673113.54018933,-12787586.9099265,2014-11-27
"2419",-1047376.56770137,-2564605.01011628,-4587576.26666949,-6610547.5232227,-12679461.2928823,2014-11-28
"2420",-1044039.46854652,-2566756.94425358,-4597046.911863,-6627336.87947242,-12718206.7823007,2014-12-01
"2421",-1064837.88042859,-2604048.4085203,-4656329.11264258,-6708609.81676486,-12865451.9291317,2014-12-02
"2422",-1070152.90910748,-2610521.44429779,-4664346.15788487,-6718170.87147195,-12879645.0122332,2014-12-03
"2423",-1064793.45486735,-2605131.99596826,-4658916.71743614,-6712701.43890402,-12874055.6033077,2014-12-04
"2424",-1072411.55052752,-2616633.44121,-4675595.96211997,-6734558.48302993,-12911446.0457598,2014-12-05
"2425",-1076486.64771699,-2614026.03171696,-4664078.54371691,-6714131.05571687,-12864288.5917167,2014-12-08
"2426",-1073143.3579654,-2594337.89566952,-4622597.27927502,-6650856.66288052,-12735634.813697,2014-12-09
"2427",-1099202.24532066,-2619680.32692372,-4646984.43572779,-6674288.54453186,-12756200.8709441,2014-12-10
"2428",-1123038.20689354,-2643659.53622827,-4671154.6420079,-6698649.74778754,-12781135.0651264,2014-12-11
"2429",-1132188.84186754,-2649465.35134786,-4672500.69732162,-6695536.04329538,-12764642.0812167,2014-12-12
"2430",-1142317.21429559,-2662092.40018763,-4688459.31471034,-6714826.22923306,-12793926.9728012,2014-12-15
"2431",-1128656.23999283,-2649243.22669667,-4676692.54230179,-6704141.85790691,-12786489.8047223,2014-12-16
"2432",-1122046.22701407,-2644012.20894305,-4673300.18484837,-6702588.16075369,-12790452.0884696,2014-12-17
"2433",-1125499.23594268,-2647744.02319363,-4677403.73952823,-6707063.45586283,-12796042.6048666,2014-12-18
"2434",-1147060.43200401,-2675309.1944897,-4712974.21113729,-6750639.22778488,-12863634.2777277,2014-12-19
"2435",-1156962.17504294,-2682712.26111691,-4717045.70921554,-6751379.15731418,-12854379.5016101,2014-12-22
"2436",-1162939.32623415,-2688328.35312353,-4722180.38897605,-6756032.42482856,-12857588.5323861,2014-12-23
"2437",-1136984.78533257,-2660523.27190987,-4691907.92067961,-6723292.56944935,-12817446.5157586,2014-12-24
"2438",-1065983.75593182,-2589100.18945549,-4619922.10082039,-6650744.01218529,-12743209.74628,2014-12-29
"2439",-972335.195175529,-2487695.68542036,-4508176.33908012,-6528656.99273989,-12590098.9537192,2014-12-30
"2440",-887586.589486302,-2402947.07973113,-4423427.7333909,-6443908.38705066,-12505350.34803,2014-12-31
"2441",-797658.155453879,-2313171.48532024,-4333855.92514204,-6354540.36496385,-12416593.6844293,2015-01-02
"2442",-716588.49220195,-2232889.55883024,-4254624.31433462,-6276359.069839,-12341563.3363521,2015-01-05
"2443",-678425.344779456,-2195508.19283469,-4218285.32357499,-6241062.4543153,-12309393.8465362,2015-01-06
"2444",-654231.863683731,-2172066.459428,-4195845.92042037,-6219625.38141273,-12290963.7643898,2015-01-07
"2445",-648480.363514248,-2167096.74068546,-4191918.57691375,-6216740.41314204,-12291205.9218269,2015-01-08
"2446",-670373.076782128,-2188989.45395334,-4213811.29018163,-6238633.12640992,-12313098.6350948,2015-01-09
"2447",-697900.600590128,-2216848.11685962,-4242111.4718856,-6267374.82691159,-12343164.8919895,2015-01-12
"2448",-734092.117415652,-2254953.84850258,-4282769.48995182,-6310585.13140106,-12394032.0557488,2015-01-13
"2449",-781206.341160024,-2319934.07720973,-4371571.05860934,-6423208.04000895,-12578118.9842078,2015-01-14
"2450",-788175.174182918,-2327833.43132444,-4380711.10751313,-6433588.78370182,-12592221.8122679,2015-01-15
"2451",-791423.024177069,-2331401.26946718,-4384705.59652065,-6438009.92357413,-12597922.9047346,2015-01-16
"2452",-801641.250344367,-2341282.40120121,-4394137.26901034,-6446992.13681947,-12605556.7402469,2015-01-19
"2453",-792758.464777154,-2330485.40081656,-4380787.98220243,-6431090.56358831,-12581998.3077459,2015-01-20
"2454",-765876.795558511,-2286128.5454937,-4313130.87874061,-6340133.21198753,-12421140.2117283,2015-01-21
"2455",-759051.632093833,-2279943.49873613,-4307799.32092587,-6335655.14311561,-12419222.6096848,2015-01-22
"2456",-751157.056330741,-2281433.81413353,-4321802.82453724,-6362171.83494096,-12483278.8661521,2015-01-23
"2457",-738360.176727644,-2268636.93454355,-4309005.94496477,-6349374.95538598,-12470481.9866496,2015-01-26
"2458",-726621.050259211,-2256897.80807512,-4297266.81849634,-6337635.82891755,-12458742.8601812,2015-01-27
"2459",-706539.172850132,-2236816.6954779,-4277186.72564825,-6317556.75581861,-12438666.8463297,2015-01-28
"2460",-685748.903959217,-2214455.78878806,-4252731.63522651,-6291007.48166497,-12405835.0209803,2015-01-29
"2461",-691001.688769814,-2237097.33983721,-4298558.20792708,-6360019.07601694,-12544401.6802865,2015-01-30
"2462",-665170.29989804,-2211235.8078316,-4272656.48507634,-6334077.16232108,-12518339.1940553,2015-02-02
"2463",-641173.616700666,-2188259.81868045,-4251041.42132015,-6313823.02395986,-12502167.831879,2015-02-03
"2464",-623905.114623307,-2172430.44729508,-4237130.89085744,-6301831.3344198,-12495932.6651069,2015-02-04
"2465",-604094.625510764,-2152852.52435355,-4217863.05614393,-6282873.58793432,-12477905.1833055,2015-02-05
"2466",-556211.489690494,-2078529.10090917,-4108285.91586741,-6138042.73082564,-12227313.1757003,2015-02-06
"2467",-528569.165422767,-2050886.77664144,-4080643.59159968,-6110400.40655791,-12199670.8514326,2015-02-09
"2468",-499195.990162622,-2020533.28091898,-4048983.00192746,-6077432.72293593,-12162781.8859614,2015-02-10
"2469",-475944.566145617,-1997300.71359114,-4025775.57685183,-6054250.44011252,-12139675.0298946,2015-02-11
"2470",-452863.437982682,-1973956.87613647,-4002081.46034151,-6030206.04454656,-12114579.7971617,2015-02-12
"2471",-422352.068221252,-1944968.13034694,-3975122.87984786,-6005277.62934878,-12095741.8778515,2015-02-13
"2472",-397093.216996349,-1919709.27912204,-3949864.02862295,-5980018.77812387,-12070483.0266266,2015-02-17
"2473",-377081.445451247,-1899668.21602271,-3929783.91011799,-5959899.60421327,-12050246.6864991,2015-02-18
"2474",-359444.610237267,-1880151.66663644,-3907761.07516866,-5935370.48370089,-12018198.7092976,2015-02-19
"2475",-338290.154966797,-1858997.21136597,-3886606.61989819,-5914216.02843042,-11997044.2540271,2015-02-20
"2476",-334805.871765134,-1853306.80314816,-3877974.71165886,-5902642.62016957,-11976646.3457017,2015-02-23
"2477",-337008.488052212,-1855637.02109123,-3880475.06514324,-5905313.10919526,-11979827.2413513,2015-02-24
"2478",-340540.658860415,-1859127.96674903,-3883911.04393386,-5908694.12111868,-11983043.3526732,2015-02-25
"2479",-341918.142283379,-1861577.30408228,-3887789.51981414,-5914001.73554601,-11992638.3827416,2015-02-26
"2480",-347148.617775992,-1867103.33479743,-3893709.62415934,-5920315.91352126,-12000134.781607,2015-02-27
"2481",-349500.303566603,-1869455.02058804,-3896061.30994995,-5922667.59931187,-12002486.4673976,2015-03-02
"2482",-353219.016621638,-1873046.13198709,-3899482.28580769,-5925918.43962829,-12005226.9010901,2015-03-03
"2483",-351292.591709453,-1871190.22377953,-3897720.39987296,-5924250.57596639,-12003841.1042467,2015-03-04
"2484",-339172.377033594,-1857551.54939743,-3882057.11254922,-5906562.67570101,-11980079.3651564,2015-03-05
"2485",-335223.31347184,-1853581.76494911,-3878059.70025215,-5902537.63555518,-11975971.4414643,2015-03-06
"2486",-332928.034744289,-1860218.60214058,-3896606.02533563,-5932993.44853069,-12042155.7181158,2015-03-09
"2487",-323151.26294369,-1850620.47265836,-3887246.08561125,-5923871.69856415,-12033748.5374228,2015-03-10
"2488",-308997.593475967,-1838616.82564266,-3878109.13519825,-5917601.44475384,-12036078.3734206,2015-03-11
"2489",-307974.993401038,-1838040.83136368,-3878128.61531387,-5918216.39926407,-12038479.7511146,2015-03-12
"2490",-298784.239787769,-1830679.30601462,-3873206.06098375,-5915732.81595288,-12043313.0808603,2015-03-13
"2491",-292987.214168252,-1816709.49526743,-3848339.20339968,-5879968.91153192,-11974858.0359286,2015-03-16
"2492",-310824.013537364,-1834367.65231817,-3865759.17069257,-5897150.68906697,-11991325.2441902,2015-03-17
"2493",-343364.376561833,-1865951.45485377,-3896067.55924303,-5926183.66363228,-12016531.9768,2015-03-18
"2494",-367467.689809681,-1890054.76810162,-3920170.87249087,-5950286.97688013,-12040635.2900479,2015-03-19
"2495",-432435.306492985,-1976915.4046854,-4036222.20227529,-6095528.99986519,-12273449.3926349,2015-03-20
"2496",-460026.404373864,-2003747.17177493,-4062041.52830969,-6120335.88484445,-12295218.9544487,2015-03-23
"2497",-487813.779858436,-2045198.89686816,-4121712.38621446,-6198225.87556075,-12427766.3435996,2015-03-24
"2498",-498185.567867023,-2055660.93023539,-4132294.74672655,-6208928.56321771,-12438830.0126912,2015-03-25
"2499",-507047.615694361,-2065010.18438559,-4142293.60930722,-6219577.03422885,-12451427.3089937,2015-03-26
"2500",-483103.654151946,-2018260.08913172,-4065135.33577142,-6112010.58241112,-12252636.3223302,2015-03-27
"2501",-476701.44206861,-2011857.87704838,-4058733.12368808,-6105608.37032778,-12246234.1102469,2015-03-30
"2502",-445693.441209437,-1969398.74099422,-4001005.80737393,-6032612.87375364,-12127434.0728928,2015-03-31
"2503",-424626.717647127,-1948098.70314498,-3979394.68380878,-6010690.66447258,-12104578.606464,2015-04-01
"2504",-407581.037537366,-1930863.94990752,-3961907.83306773,-5992951.71622794,-12086083.3657086,2015-04-02
"2505",-386561.375569283,-1908683.48227096,-3938179.62453985,-5967675.76680875,-12056164.1936154,2015-04-06
"2506",-353752.283303405,-1875904.5331258,-3905440.86622232,-5934977.19931884,-12023586.1986084,2015-04-07
"2507",-327704.978668498,-1847674.15719795,-3874299.72857055,-5900925.29994315,-11980802.0140609,2015-04-08
"2508",-306449.491084113,-1825855.76223232,-3851730.79042993,-5877605.81862754,-11955230.9032204,2015-04-09
"2509",-286883.609430691,-1811381.69199329,-3844045.80207675,-5876709.91216022,-11974702.2424106,2015-04-10
"2510",-268663.279918272,-1798521.1639697,-3838331.67603828,-5878142.18810686,-11997573.7243126,2015-04-13
"2511",-260968.556172934,-1801044.420755,-3854478.90686442,-5907913.39297385,-12068216.8513021,2015-04-14
"2512",-252424.461551081,-1799558.65626281,-3862404.24921178,-5925249.84216076,-12113786.6210077,2015-04-15
"2513",-245355.319304111,-1797321.45626714,-3866609.63888451,-5935897.82150188,-12143762.369354,2015-04-16
"2514",-236180.689474641,-1788146.82643767,-3857435.00905504,-5926723.1916724,-12134587.7395245,2015-04-17
"2515",-222693.564598827,-1774659.70156185,-3843947.88417922,-5913236.06679659,-12121100.6146487,2015-04-20
"2516",-218063.969139119,-1765171.92706034,-3827982.53762198,-5890793.14818361,-12079224.9798685,2015-04-21
"2517",-218698.660220336,-1764433.9840538,-3825414.41583175,-5886394.8476097,-12069336.1429436,2015-04-22
"2518",-224674.411897267,-1779342.73821212,-3852233.83996526,-5925124.9417184,-12143798.2469778,2015-04-23
"2519",-221679.32628165,-1776347.6525965,-3849238.75434964,-5922129.85610278,-12140803.1613622,2015-04-24
"2520",-213750.511916957,-1768418.83823181,-3841309.93998495,-5914201.04173809,-12132874.3469975,2015-04-27
"2521",-211106.894667082,-1765775.22098194,-3838666.32273507,-5911557.42448821,-12130230.7297476,2015-04-28
"2522",-207896.178816331,-1766178.8490491,-3843889.07602611,-5921599.30300313,-12154729.9839342,2015-04-29
"2523",-182931.047273866,-1733062.59287684,-3799904.6536808,-5866746.71448476,-12067272.8968966,2015-04-30
"2524",-172367.469084391,-1722560.3830753,-3789484.26839651,-5856408.15371773,-12057179.8096814,2015-05-01
"2525",-160839.110376581,-1711093.39275543,-3778099.1025939,-5845104.81243236,-12046121.9419478,2015-05-04
"2526",-142589.938768475,-1692905.58953526,-3759993.12389098,-5827080.6582467,-12028343.2613139,2015-05-05
"2527",-101328.349530018,-1647765.13021377,-3709680.8377921,-5771596.54537044,-11957343.6681054,2015-05-06
"2528",-73393.6751915597,-1619109.94641165,-3680064.97470511,-5741020.00299857,-11923885.0878789,2015-05-07
"2529",-43248.0916884309,-1588964.36290852,-3649919.39120198,-5710874.41949544,-11893739.5043758,2015-05-08
"2530",-22752.3456358689,-1568468.61685596,-3629423.64514942,-5690378.67344288,-11873243.7583233,2015-05-11
"2531",-11071.8927072715,-1556788.16392736,-3617743.19222082,-5678698.22051428,-11861563.3053947,2015-05-12
"2532",-34363.573354312,-1588658.82363415,-3661052.49067393,-5733446.15771372,-11950627.1588331,2015-05-13
"2533",-55397.412379637,-1618516.73189249,-3702675.8245763,-5786834.91726011,-12039312.1953115,2015-05-14
"2534",-61903.5387772899,-1628339.75147789,-3716921.36841203,-5805502.98534616,-12071247.8361486,2015-05-15
"2535",-73048.6858636386,-1639484.89856424,-3728066.51549838,-5816648.13243251,-12082392.9832349,2015-05-19
"2536",-78623.0587625284,-1645181.53682076,-3733926.17423173,-5822670.8116427,-12088904.7238756,2015-05-20
"2537",-72593.4713965198,-1633216.17500138,-3714046.44647452,-5794876.71794766,-12037367.5323671,2015-05-21
"2538",-63483.7135529927,-1615601.44707248,-3685091.7584318,-5754582.06979112,-11963053.0038691,2015-05-22
"2539",-69928.3431509206,-1618729.18348266,-3683796.97059165,-5748864.75770065,-11944068.1190276,2015-05-25
"2540",-65749.0128977061,-1614616.86405046,-3679773.99892079,-5744931.13379112,-11940402.5384021,2015-05-26
"2541",-55541.5739340283,-1605298.29650299,-3671640.59326161,-5737982.89002023,-11937009.7802961,2015-05-27
"2542",-40147.8452599881,-1587261.36322258,-3650079.3871727,-5712897.41112282,-11901351.4829732,2015-05-28
"2543",-21770.616292093,-1569814.85261569,-3633873.83438049,-5697932.81614528,-11890109.7614397,2015-05-29
"2544",-1755.82033153693,-1549917.34831682,-3614132.71896387,-5678348.08961092,-11870994.2015521,2015-06-05
"2545",10541.2954072684,-1537670.5134187,-3601952.92518666,-5666235.33695461,-11859082.5722585,2015-06-08
"2546",17537.5192268367,-1530354.70893221,-3594211.01314428,-5658067.31735634,-11849636.2299925,2015-06-09
"2547",14756.5310859825,-1534532.39320126,-3600250.95891757,-5665969.52463389,-11863125.2217828,2015-06-10
"2548",8533.32145869401,-1539623.07698157,-3603831.60823527,-5668040.13948896,-11860665.73325,2015-06-11
"2549",4538.55678161741,-1552550.84414004,-3628670.04536892,-5704789.2465978,-11933146.8502844,2015-06-12
"2550",-417.343749692058,-1557972.81436603,-3634713.44185449,-5711454.06934294,-11941675.9518083,2015-06-15
"2551",511.214316071803,-1556469.99185504,-3632444.93341651,-5708419.87497799,-11936344.6996624,2015-06-16
"2552",12861.5365828793,-1543621.90283885,-3618933.15540115,-5694244.40796346,-11920178.1656504,2015-06-17
"2553",29129.3412145136,-1527691.56718984,-3603452.77839566,-5679213.98960147,-11906497.6232189,2015-06-18
